ID,PREDICTION,TARGET
182,0.243579015136,0
183,0.00687135849148,0
184,0.00126500800252,0
186,0.00255712703802,0
188,0.0264842063189,0
191,0.00432000355795,0
192,0.00138043484185,0
193,0.00390611030161,0
195,0.0320877321064,0
196,0.0403135530651,0
199,0.067667119205,0
200,0.010575867258,0
202,0.184196323156,0
203,0.223915562034,0
204,0.035677883774,0
206,0.0111104687676,0
207,0.00466273492202,0
209,0.0287470016629,0
210,0.00354291126132,0
212,0.0232424996793,0
213,0.0328176356852,0
214,0.0357400663197,0
215,0.0198350977153,0
217,0.00877549685538,0
218,0.0403680764139,0
220,0.0316171385348,1
221,0.00786853209138,0
222,0.0205147061497,0
225,0.00688434066251,0
227,0.00260437396355,0
228,0.0205470174551,0
231,0.0100598670542,0
232,0.031033648178,0
233,0.00571797788143,0
234,0.00611462676898,0
235,0.0175264198333,0
236,0.0421784482896,0
239,0.00401569111273,0
241,0.00477617001161,0
242,0.00345469545573,0
244,0.0241216234863,0
252,0.0484281107783,0
253,0.0148876067251,0
254,0.0250994041562,0
258,0.181974083185,0
259,0.037846069783,0
262,0.00282874237746,0
265,0.12957790494,0
266,0.0307805426419,0
269,0.0175264198333,0
270,0.0126132974401,0
271,0.0538236610591,0
273,0.00258805067278,0
276,0.0309665203094,0
279,0.0313992984593,0
285,0.016879638657,0
287,0.029437283054,0
288,0.0356577821076,0
289,0.00276281055994,0
292,0.233666449785,0
294,0.173477321863,0
296,0.00339111406356,0
299,0.00300989113748,0
301,0.00671270210296,0
302,0.0217632353306,0
303,0.226113200188,1
306,0.2023807019,1
307,0.0096058761701,0
311,0.0131194656715,0
314,0.0168334264308,0
316,0.00373897259124,0
319,0.172721296549,0
320,0.003083425574,0
322,0.00514117907733,0
324,0.194630473852,0
332,0.00466734822839,0
333,0.00481890980154,0
340,0.00782696437091,1
342,0.00366027164273,0
344,0.00728305755183,0
345,0.00715910131112,0
347,0.00138043484185,0
349,0.00746954977512,0
353,0.152936518192,1
354,0.0341642461717,0
355,0.0156643800437,0
356,0.0077318851836,0
359,0.00148265541065,0
362,0.00645750109106,0
363,0.0237178578973,0
369,0.00186617509462,0
371,0.178006753325,1
373,0.0565266869962,0
374,0.116397194564,0
375,0.00848970469087,0
378,0.0326842404902,0
382,0.00730866659433,0
383,0.14442487061,0
384,0.0314440391958,0
387,0.00273650372401,0
388,0.0154745802283,0
390,0.00177814159542,0
394,0.0371055528522,0
402,0.0110467076302,0
404,0.00278871716,0
407,0.00430275406688,0
408,0.14605756104,0
410,0.0308405142277,0
412,0.230074375868,0
414,0.0228702388704,0
415,0.00219374871813,0
416,0.00919705908746,0
417,0.00407830346376,0
420,0.0559251494706,0
421,0.00146298948675,0
423,0.0243203882128,0
426,0.0175193697214,0
428,0.00309569970705,0
429,0.0131698250771,0
432,0.00164343358483,0
433,0.00993169471622,0
436,0.0013063569786,0
440,0.140825107694,0
441,0.00291523546912,0
443,0.00137881434057,0
444,0.0215120874345,0
445,0.0205174386501,0
447,0.0175264198333,0
448,0.0172163601965,0
449,0.00270113977604,0
453,0.0127493776381,0
456,0.0514995381236,0
457,0.0928002595901,0
458,0.040837790817,0
459,0.00193217338528,0
460,0.00238231918775,0
461,0.0554409772158,0
462,0.0184501409531,0
466,0.0345797985792,0
469,0.00738841574639,0
471,0.0237936656922,0
474,0.112699173391,0
477,0.0975462570786,0
478,0.0174044147134,0
480,0.0166528020054,0
482,0.0172669962049,0
485,0.00964726321399,0
488,0.0175264198333,0
489,0.00198192661628,0
490,0.00347395171411,0
492,0.00251630274579,0
493,0.0325051955879,0
496,0.0130628002807,0
500,0.00823467038572,0
501,0.00787741970271,0
502,0.0162771269679,0
513,0.11035233736,0
514,0.0829362496734,0
515,0.0430543757975,0
517,0.0022631585598,0
523,0.00128916930407,0
527,0.00686400197446,0
530,0.173244208097,1
533,0.0641717836261,0
535,0.00715652387589,0
537,0.0295580178499,0
538,0.196465820074,0
543,0.00189499754924,0
544,0.0191031079739,0
547,0.00161967007443,0
548,0.0338626168668,0
549,0.0826295167208,1
550,0.196696713567,0
551,0.231932714581,0
553,0.0467698611319,0
554,0.0068956236355,0
555,0.0306907370687,0
558,0.0017929552123,0
560,0.05650633201,0
561,0.00651823356748,0
564,0.00664253626019,0
566,0.0175316892564,0
567,0.00328570045531,0
568,0.0182467196137,0
571,0.0186420306563,0
572,0.00595751032233,0
573,0.00283109000884,0
576,0.00958498194814,0
577,0.0093586742878,0
578,0.0399742163718,0
579,0.0163147170097,0
580,0.00343780242838,0
581,0.00439427047968,0
582,0.00160189985763,0
583,0.00528542045504,0
584,0.170650333166,0
586,0.0419700853527,0
587,0.0127631239593,0
588,0.0468375124037,0
591,0.0032091930043,0
596,0.00565186562017,0
598,0.0874916613102,0
599,0.0402205958962,0
600,0.20225673914,1
602,0.025787062943,0
606,0.0349182188511,0
609,0.00567417964339,0
611,0.0168202910572,0
614,0.00854504294693,0
618,0.00172005745117,0
622,0.0015288911527,0
623,0.00315987085924,0
626,0.0239736251533,0
627,0.00296403747052,0
631,0.38801291585,1
633,0.0229434650391,0
635,0.0153190400451,0
636,0.167270988226,0
639,0.0546672865748,0
640,0.00117438728921,0
641,0.0183481778949,0
645,0.0133940111846,0
647,0.0506809987128,0
648,0.00243351259269,0
649,0.0270965993404,0
650,0.00790829863399,0
651,0.0796248540282,0
652,0.00929811503738,0
653,0.189337193966,1
654,0.015683542937,0
656,0.0362867750227,0
657,0.0438049398363,0
658,0.00702890986577,0
659,0.0018442714354,0
661,0.0323968976736,0
662,0.0311528053135,0
663,0.0160323530436,0
667,0.00269541074522,0
668,0.0269772168249,0
669,0.203862965107,1
673,0.0269450508058,0
674,0.0202458240092,0
679,0.00283056800254,0
681,0.0120551809669,0
682,0.00220591924153,0
686,0.0890670567751,0
687,0.00483030965552,0
688,0.00249370234087,0
689,0.0227630566806,0
690,0.122643485665,0
692,0.0357439033687,0
694,0.00388706754893,0
695,0.00177570420783,0
697,0.102311782539,0
701,0.0350395813584,0
702,0.00789941940457,0
706,0.00827589165419,0
708,0.00169506168459,0
710,0.01015897654,0
712,0.00559166446328,0
714,0.0180463194847,0
715,0.0130725130439,0
717,0.00483777187765,0
718,0.00229972158559,0
720,0.00600465666503,0
725,0.0145568940789,0
726,0.112656638026,1
730,0.00151110021397,0
731,0.07602956146,1
732,0.00808297656476,0
734,0.0260224696249,0
735,0.00304223434068,0
737,0.0137101709843,0
738,0.00539420638233,0
740,0.0124596534297,0
741,0.00732440873981,0
746,0.0321038998663,0
748,0.00770958699286,0
753,0.0175264198333,0
754,0.00856849830598,0
757,0.0152915352955,0
758,0.00447442615405,0
759,0.169803366065,0
760,0.0228479821235,0
761,0.0232209879905,0
767,0.0160680636764,0
768,0.00411674520001,0
771,0.0295866448432,0
772,0.0252591557801,0
775,0.00855689030141,0
782,0.0432207137346,0
783,0.0124118439853,0
784,0.0177403390408,0
785,0.0182067938149,0
787,0.00243417592719,0
789,0.00257892766967,0
790,0.00258147343993,0
791,0.016199786216,0
792,0.02531548962,1
793,0.00181321555283,0
795,0.0174525398761,0
797,0.01041121874,0
798,0.0230929590762,0
799,0.00368313072249,0
800,0.0118476143107,0
806,0.00294389645569,0
807,0.00327870692126,0
808,0.0118919583037,0
811,0.0136651154608,0
812,0.194352865219,0
813,0.00185425544623,0
814,0.0129776066169,0
815,0.0274743344635,0
816,0.00222115893848,0
818,0.163751244545,1
820,0.00555223133415,0
822,0.00399747118354,0
823,0.049277190119,0
827,0.0133389178663,0
828,0.0189495831728,0
829,0.0022631585598,0
834,0.00641589844599,0
835,0.0264947488904,0
836,0.16552361846,0
838,0.0017495121574,0
846,0.056466486305,0
847,0.00389489461668,0
849,0.0391558781266,0
850,0.00284899421968,0
851,0.0348359644413,0
852,0.0185472983867,0
857,0.0146148391068,0
858,0.00390925491229,0
859,0.00940241385251,0
860,0.0563666597009,0
862,0.0162340402603,0
863,0.0622121393681,0
864,0.0318161472678,0
868,0.00341495499015,0
869,0.0274115093052,0
877,0.00536130415276,0
878,0.141672030091,0
881,0.0148872183636,0
882,0.015092542395,0
885,0.00772824604064,0
887,0.0329684354365,0
888,0.111848264933,0
889,0.0709229633212,0
891,0.00757742393762,0
898,0.00120894098654,0
903,0.0541330166161,0
904,0.0214660130441,0
906,0.0124611519277,0
907,0.0311979576945,0
908,0.00425056926906,0
909,0.194226309657,0
910,0.0118213137612,0
911,0.0333544872701,0
913,0.00927412323654,0
916,0.00947023741901,0
920,0.0270159468055,0
924,0.01162346825,0
925,0.00722484849393,0
927,0.0140102496371,0
928,0.0221764668822,0
932,0.00786324311048,0
933,0.00490679545328,0
934,0.00743127381429,0
935,0.0101630305871,0
936,0.0350054949522,0
940,0.0772426426411,1
942,0.0566018670797,0
943,0.00927923619747,0
944,0.00221775728278,0
945,0.0234646964818,0
948,0.0138330431655,0
949,0.0352271348238,0
958,0.00212332815863,0
959,0.0235337018967,0
961,0.00487114302814,0
962,0.00223779631779,0
964,0.0494874529541,0
965,0.0082830330357,0
967,0.00261554005556,0
968,0.190124213696,0
970,0.0379997938871,0
973,0.00248973025009,0
974,0.0132309589535,0
976,0.00552069535479,0
977,0.0290736332536,0
978,0.00166853331029,0
979,0.109570994973,0
981,0.0317393429577,0
984,0.00154431373812,0
986,0.00143507088069,0
989,0.162258401513,0
990,0.190669476986,1
993,0.00303461356089,0
994,0.0176948029548,0
997,0.00189105956815,0
999,0.110315933824,0
1000,0.238614574075,1
1003,0.00791324581951,0
1006,0.0126556819305,0
1007,0.0226909313351,0
1008,0.0029824487865,0
1009,0.0224867425859,0
1017,0.00212826882489,0
1018,0.0587626546621,0
1019,0.292068779469,0
1020,0.0532379113138,0
1021,0.00136741658207,0
1027,0.051776599139,0
1030,0.0157601144165,0
1031,0.0381027162075,0
1033,0.00238059670664,0
1035,0.0796102136374,0
1038,0.0256915017962,0
1040,0.00873834080994,0
1041,0.0773178562522,0
1043,0.00243702111766,0
1044,0.00315766874701,0
1047,0.0133942682296,0
1048,0.00167080305982,0
1049,0.0344681926072,0
1051,0.23456813395,0
1053,0.0404521673918,0
1054,0.00901552010328,0
1056,0.0283709447831,0
1059,0.0339565724134,0
1061,0.0323140732944,0
1069,0.00740522332489,0
1071,0.00326274801046,0
1073,0.027550721541,0
1074,0.0102358581498,0
1075,0.0644922107458,0
1076,0.0175264198333,0
1080,0.00304991938174,0
1083,0.0712976157665,0
1084,0.0453335531056,0
1085,0.00487986300141,0
1086,0.00918493885547,0
1087,0.00373851251788,0
1088,0.00966595485806,0
1089,0.0067775119096,0
1090,0.0191087964922,0
1091,0.247956976295,0
1092,0.00566164078191,0
1095,0.0655832737684,0
1096,0.00166690617334,0
1097,0.00356059079058,0
1098,0.0425611250103,0
1099,0.0210318043828,0
1100,0.177036017179,0
1101,0.0196804255247,0
1104,0.0377738624811,0
1105,0.0369712226093,0
1108,0.0253313519061,0
1109,0.00460959086195,0
1110,0.00691405124962,0
1111,0.00274057406932,0
1115,0.0674891993403,0
1117,0.00208579492755,0
1119,0.0150802303106,0
1122,0.0392660461366,0
1123,0.00146032345947,0
1124,0.00605187611654,0
1125,0.00257118302397,0
1126,0.053136434406,0
1127,0.00881217885762,0
1129,0.00168436102103,0
1131,0.2485653162,1
1133,0.00951275974512,0
1134,0.183300375938,1
1136,0.252221941948,1
1137,0.0257191210985,0
1140,0.00806068535894,0
1142,0.00730866659433,0
1144,0.0102848280221,0
1145,0.00283107114956,0
1147,0.0450148060918,0
1150,0.00271399528719,0
1154,0.00337273068726,0
1156,0.183887243271,0
1158,0.00687914155424,0
1159,0.00917907617986,0
1163,0.026859851554,0
1165,0.0064847311005,0
1166,0.025613155216,0
1167,0.010568626225,0
1170,0.0175511687994,0
1171,0.00446993857622,0
1172,0.00190668203868,0
1173,0.0124629093334,0
1175,0.00399263435975,0
1179,0.0130431242287,0
1183,0.0542492009699,0
1184,0.0024739576038,0
1186,0.00310028460808,0
1187,0.191020831466,1
1188,0.0165559481829,0
1189,0.0140333725139,0
1191,0.00403138436377,0
1192,0.00469250325114,0
1193,0.153324514627,1
1195,0.0026143102441,0
1197,0.0166129209101,0
1198,0.0412264205515,0
1203,0.045862685889,0
1204,0.0976697877049,0
1205,0.119419135153,0
1209,0.0752457380295,0
1210,0.0238880924881,0
1211,0.0224153790623,0
1213,0.0407261289656,0
1214,0.0125522371382,0
1215,0.00712677836418,0
1217,0.0190993957222,0
1218,0.0421749427915,0
1220,0.00675180321559,0
1223,0.0110555207357,0
1224,0.0502627976239,0
1226,0.0249210800976,0
1228,0.00253174616955,0
1229,0.077259324491,0
1242,0.103191114962,0
1243,0.012149900198,0
1246,0.00291732442565,0
1248,0.00768483988941,0
1249,0.00733697460964,0
1252,0.129363119602,0
1253,0.00237686512992,0
1254,0.0339434035122,0
1255,0.00221831095405,0
1256,0.00902902428061,0
1258,0.00387568818405,0
1260,0.0243488885462,0
1261,0.0196521617472,0
1262,0.0241178553551,0
1263,0.0515751689672,0
1264,0.0175054576248,0
1265,0.00588409556076,0
1269,0.0955431833863,0
1271,0.00612055696547,1
1274,0.113676190376,0
1275,0.00357135315426,0
1277,0.0184394400567,0
1280,0.0224937871099,0
1281,0.0286046378314,0
1282,0.196598514915,0
1285,0.00131594820414,0
1287,0.0218406561762,0
1288,0.0206564962864,0
1291,0.00725649576634,0
1295,0.00234252610244,0
1297,0.0654625967145,0
1300,0.0349794514477,0
1302,0.00515713030472,0
1303,0.0390354953706,0
1305,0.0119124278426,0
1307,0.0026632505469,0
1309,0.0182388052344,0
1313,0.0087250797078,0
1314,0.0256498325616,0
1316,0.0339046828449,0
1317,0.00833956152201,0
1321,0.0117978714406,0
1322,0.00674741761759,0
1327,0.0189360193908,0
1328,0.0692616254091,0
1330,0.0199500694871,0
1333,0.00463470676914,0
1334,0.195076271892,0
1337,0.0111094685271,0
1339,0.0128150964156,0
1341,0.00515278801322,0
1343,0.0403401777148,0
1344,0.0258196573704,0
1346,0.0437714569271,0
1348,0.0175264198333,0
1352,0.0348119065166,0
1353,0.192079901695,0
1357,0.0394369475543,0
1358,0.0026195847895,0
1360,0.00651109823957,0
1364,0.00153152295388,0
1373,0.0145256761461,0
1377,0.0275019668043,0
1378,0.0710563361645,0
1381,0.0328637138009,0
1382,0.00989346206188,0
1384,0.00296403747052,0
1385,0.010651698336,0
1386,0.00586961675435,0
1391,0.0941043719649,0
1392,0.0137750422582,0
1393,0.0109779778868,0
1395,0.0252143982798,0
1398,0.00579348765314,0
1401,0.118813306093,0
1406,0.0864866897464,0
1408,0.0205174386501,0
1410,0.0172538086772,0
1411,0.0842770040035,1
1412,0.256385356188,0
1414,0.0149260712788,0
1417,0.00248262519017,0
1419,0.0603880770504,0
1420,0.0334834195673,0
1421,0.00332072121091,0
1424,0.00311545911245,0
1426,0.00289598340169,0
1427,0.00120312755462,0
1433,0.108399420977,0
1437,0.00332125020213,0
1439,0.0102305570617,0
1440,0.0507165119052,0
1441,0.00362467672676,0
1442,0.0227041300386,0
1444,0.00923684798181,0
1447,0.221739262342,1
1448,0.00989488419145,0
1449,0.102425508201,1
1450,0.0170041956007,0
1451,0.0939479544759,0
1452,0.0118973329663,0
1454,0.0195806082338,0
1455,0.0135274315253,0
1457,0.0257964543998,0
1464,0.001649449463,0
1465,0.0327944196761,0
1468,0.0239845365286,0
1472,0.00648989994079,0
1474,0.0177431162447,0
1475,0.00104026903864,0
1478,0.194989055395,1
1479,0.0027130197268,0
1480,0.0205141957849,0
1483,0.00134980480652,0
1484,0.0128987170756,0
1487,0.0026805982925,0
1488,0.0145196681842,0
1489,0.00450415490195,0
1492,0.0131081715226,0
1495,0.198162376881,0
1496,0.0109988581389,0
1497,0.00315261003561,0
1498,0.00294082378969,0
1499,0.00864221900702,0
1501,0.258074402809,0
1502,0.00174707511906,0
1503,0.196311220527,0
1505,0.00876870751381,0
1507,0.00612576352432,0
1508,0.0867486074567,0
1510,0.0469677895308,1
1511,0.0108433142304,0
1513,0.0163278412074,0
1515,0.0359646268189,0
1516,0.0201532822102,0
1517,0.145500913262,0
1519,0.191775813699,0
1521,0.0152445435524,0
1523,0.0249586645514,0
1524,0.00818101875484,0
1527,0.00312816211954,0
1528,0.00342295295559,0
1531,0.0643745809793,0
1534,0.0036823998671,0
1535,0.210572421551,0
1536,0.00584963755682,0
1538,0.00559916580096,0
1539,0.0177499372512,0
1540,0.0162187125534,0
1541,0.0267536006868,0
1543,0.0595498159528,0
1547,0.288166850805,1
1548,0.0884900391102,0
1550,0.0012665502727,0
1553,0.0135795259848,0
1554,0.00357071543112,0
1557,0.190876871347,0
1559,0.00903899315745,0
1564,0.00611578254029,0
1565,0.0238880924881,0
1567,0.0797353759408,0
1569,0.0635921731591,0
1571,0.00226530898362,0
1572,0.00822053663433,0
1573,0.103098124266,0
1574,0.0265836324543,0
1576,0.162393376231,1
1578,0.00218136631884,0
1580,0.0121819628403,0
1583,0.0220280066133,0
1584,0.0265531167388,0
1588,0.0878987237811,0
1589,0.00496944086626,0
1590,0.00227254070342,0
1591,0.0150710511953,0
1592,0.0352775976062,0
1594,0.0403502099216,0
1595,0.00857427250594,0
1596,0.194842264056,1
1598,0.0010878846515,0
1600,0.109703585505,0
1601,0.0364123731852,0
1602,0.00369852571748,0
1603,0.00127978494857,0
1604,0.00374346855097,0
1605,0.00266872765496,0
1606,0.0597600527108,0
1607,0.00276146922261,0
1610,0.0020154628437,0
1611,0.0142065612599,0
1613,0.0649433806539,0
1614,0.0308235492557,0
1617,0.0569276586175,0
1620,0.0173901896924,0
1621,0.0283674094826,0
1622,0.00742425303906,0
1623,0.00198739115149,0
1626,0.00285022263415,0
1629,0.0310452692211,0
1630,0.00232369848527,0
1631,0.0941497609019,0
1632,0.00991945061833,0
1633,0.00123321823776,0
1634,0.011303845793,0
1638,0.00408510537818,0
1639,0.0120144980028,0
1641,0.0115078361705,0
1643,0.19537588954,1
1644,0.0119124278426,0
1646,0.00808150693774,0
1649,0.0275521855801,0
1652,0.0879479497671,0
1658,0.0529393963516,0
1660,0.252061843872,0
1665,0.00436564022675,0
1666,0.002558008302,0
1667,0.239384278655,0
1668,0.00225628586486,0
1669,0.0205727256835,0
1670,0.00672283442691,0
1672,0.0134383020923,0
1675,0.00995830912143,0
1676,0.00479131331667,0
1677,0.00247130729258,0
1679,0.0248288139701,0
1681,0.00254620611668,0
1683,0.0327058918774,0
1684,0.00138400366995,0
1685,0.00746523728594,0
1686,0.0341750793159,0
1688,0.0189540311694,0
1693,0.00729910749942,0
1694,0.141830354929,0
1695,0.0629441142082,0
1697,0.0567428991199,0
1698,0.0196971818805,0
1699,0.00512173259631,0
1700,0.0294648148119,0
1703,0.00364120630547,0
1704,0.026268273592,0
1706,0.0693636983633,0
1708,0.00214977748692,0
1709,0.00154007563833,0
1710,0.00940896663815,0
1712,0.00279459170997,0
1713,0.0203232821077,0
1718,0.0700850561261,0
1720,0.0216696895659,0
1721,0.0581077747047,0
1722,0.0117975091562,0
1724,0.0175264198333,0
1727,0.00168118602596,0
1729,0.0491839498281,0
1732,0.00567079568282,0
1733,0.0620058327913,0
1734,0.0450292602181,0
1735,0.0175264198333,0
1737,0.00672590360045,0
1738,0.00776257365942,0
1739,0.0125081343576,0
1740,0.198284164071,0
1741,0.174100160599,0
1743,0.0135147245601,0
1744,0.00154665065929,0
1746,0.0014291908592,0
1748,0.0971102640033,0
1755,0.191185981035,0
1756,0.00352471531369,0
1757,0.0188847705722,0
1762,0.0175264198333,0
1764,0.0970608144999,0
1766,0.00239848624915,0
1770,0.00436449982226,0
1771,0.0381233692169,0
1772,0.0289477854967,1
1773,0.142860874534,1
1778,0.0102413147688,0
1781,0.0866573899984,0
1782,0.0456281639636,0
1786,0.00491418177262,0
1787,0.0196650866419,0
1788,0.00759009039029,0
1791,0.00253078062087,0
1794,0.0059893601574,0
1797,0.00380821782164,0
1799,0.0255168769509,0
1800,0.00486753648147,0
1801,0.0321859233081,0
1804,0.00224211392924,0
1807,0.0030196160078,0
1808,0.00246311654337,0
1811,0.040550198406,0
1816,0.165669322014,0
1822,0.0119124278426,0
1824,0.183236241341,0
1825,0.0543016009033,0
1828,0.195941597223,0
1830,0.0228020101786,0
1832,0.277600824833,0
1835,0.0175264198333,0
1836,0.0217375904322,0
1843,0.0190237313509,0
1848,0.0383641347289,0
1849,0.00709252338856,0
1853,0.0566126666963,0
1854,0.00817454513162,0
1855,0.0103068603203,0
1856,0.0212764889002,0
1857,0.0120004545897,0
1858,0.0136850876734,0
1859,0.00420729722828,0
1861,0.175602480769,0
1863,0.022091794759,0
1868,0.277000576258,1
1869,0.0360162481666,0
1875,0.0414953380823,0
1877,0.00268428213894,0
1880,0.017237521708,0
1881,0.00424915831536,0
1882,0.0241250190884,0
1883,0.0392986349761,0
1886,0.100248686969,0
1887,0.0252093523741,0
1889,0.0155560867861,0
1890,0.043296623975,0
1891,0.00678154127672,0
1892,0.0290740989149,0
1894,0.0083989193663,0
1895,0.00599842239171,0
1896,0.0533873550594,0
1898,0.0175264198333,0
1899,0.00156823394354,0
1900,0.0407508015633,0
1904,0.00843360833824,0
1906,0.027250720188,0
1909,0.00325167248957,0
1910,0.00316689186729,0
1911,0.203400224447,0
1912,0.00677948724478,0
1913,0.0256316512823,0
1914,0.0131174223498,0
1915,0.00988280028105,0
1916,0.00824131816626,0
1917,0.00448173191398,0
1918,0.00111576565541,0
1920,0.0146591849625,0
1922,0.00336411292665,0
1923,0.166727781296,0
1924,0.19527733326,0
1925,0.00150272320025,0
1927,0.00212229858153,0
1929,0.0263656191528,0
1931,0.00316906813532,0
1932,0.0245905648917,0
1936,0.0248851384968,0
1937,0.0140843670815,0
1938,0.00795641448349,0
1941,0.0073156086728,0
1944,0.00755081046373,0
1947,0.0100031467155,0
1950,0.196227177978,0
1951,0.0161528252065,0
1954,0.063520245254,0
1956,0.00419766968116,0
1957,0.00332403555512,0
1958,0.00941146910191,0
1960,0.00750417541713,0
1961,0.0405377671123,0
1962,0.00318794464692,0
1964,0.0049055814743,0
1966,0.0267557427287,0
1971,0.166349947453,0
1972,0.0191274192184,0
1974,0.229184865952,1
1975,0.195613309741,0
1976,0.0665780678391,0
1980,0.0135147245601,0
1981,0.0360001958907,0
1982,0.0027211792767,0
1983,0.00681774038821,0
1984,0.00243787560612,0
1985,0.0177563466132,0
1986,0.0358392558992,0
1987,0.00247101089917,0
1989,0.0915804356337,0
1990,0.089393414557,0
1992,0.129111528397,0
1993,0.0205174386501,0
1995,0.00850243493915,0
1999,0.00316446111538,0
2001,0.00957703310996,0
2003,0.146743744612,0
2005,0.0465832985938,0
2006,0.0327555425465,0
2009,0.00253390870057,0
2013,0.0680571198463,0
2014,0.0104723405093,0
2016,0.00385091244243,0
2017,0.0154014406726,0
2020,0.192079901695,0
2021,0.0164583176374,0
2022,0.00420345272869,0
2025,0.269478738308,1
2027,0.0228731874377,0
2030,0.0474709533155,0
2032,0.00540428282693,0
2035,0.0092593729496,0
2036,0.00683164224029,0
2041,0.0762451440096,0
2043,0.0128538329154,0
2044,0.00986006762832,0
2046,0.0406499691308,1
2047,0.0810281485319,0
2051,0.00216510193422,0
2052,0.00729428464547,0
2053,0.076018050313,0
2054,0.00241770013236,0
2055,0.00736255012453,0
2056,0.177291944623,0
2058,0.0122288139537,0
2059,0.0818195194006,0
2060,0.0160922296345,0
2062,0.0702071785927,0
2064,0.0347804799676,0
2065,0.0258360505104,0
2066,0.0205157194287,0
2068,0.0273086242378,0
2071,0.00692480010912,0
2074,0.00678299134597,0
2077,0.00159438350238,0
2078,0.0920241549611,0
2079,0.00187614117749,0
2080,0.00486047985032,0
2083,0.00421200599521,0
2087,0.00923223048449,0
2089,0.0149343432859,0
2090,0.00202044658363,0
2091,0.00177228078246,0
2095,0.00170411274303,0
2097,0.00704757124186,0
2098,0.0276729445904,0
2099,0.00651694461703,0
2100,0.00741860503331,0
2101,0.0145725905895,0
2105,0.0238306578249,0
2106,0.0115144141018,0
2107,0.0141642568633,0
2110,0.0246749557555,0
2112,0.0148902703077,0
2114,0.0499121136963,0
2115,0.18888412416,0
2122,0.141491919756,0
2123,0.0598766356707,0
2128,0.00901570916176,0
2129,0.00694543868303,0
2130,0.0214623883367,0
2132,0.00330221350305,0
2135,0.0900073871017,0
2138,0.0177825950086,0
2140,0.174018651247,0
2141,0.0463380888104,0
2142,0.0262982472777,0
2143,0.159032076597,0
2147,0.0373286940157,0
2148,0.00487841758877,0
2154,0.22443908453,0
2155,0.00173074437771,0
2156,0.00694453716278,0
2160,0.00781441945583,0
2162,0.0134105589241,0
2164,0.00157198996749,0
2165,0.0175264198333,0
2167,0.0702744275331,0
2168,0.0745776072145,0
2170,0.00541748013347,0
2172,0.0137750422582,0
2173,0.0168618261814,0
2174,0.00559667311609,0
2175,0.0155536783859,0
2176,0.00227254070342,0
2178,0.134403273463,0
2180,0.260917782784,0
2181,0.00246418453753,0
2183,0.0136005068198,0
2191,0.00288258120418,0
2192,0.00251969508827,0
2193,0.00219534151256,0
2197,0.00486276624724,0
2202,0.0234646964818,0
2204,0.0349437184632,0
2205,0.00788707658648,0
2206,0.045316491276,0
2207,0.00272367708385,0
2212,0.00648493226618,0
2217,0.0323674865067,0
2219,0.0399034023285,0
2220,0.00331782875583,0
2221,0.0045324373059,0
2223,0.0345011949539,0
2225,0.00143000599928,0
2226,0.0503330081701,0
2227,0.00243082689121,0
2228,0.0117678539827,0
2231,0.0193033330142,0
